['Legenda'],['Relevancia']
"['último', 'dia', 'Cúpula', 'Amazônia', 'presidente', 'Lula', 'ministra', 'Marina', 'Silva', 'fizeram', 'balanço', 'encontro', 'marcou', 'nova', 'colaboração', 'diálogo', 'prol', 'Amazônia', 'outras', 'florestas', 'tropicais', '.', 'presidente', 'afirmou', 'Declaração', 'Belém', 'divulgada', 'terça', '(', '8/8', ')', 'comunicado', 'conjunto', 'países', 'convidados', 'publicado', 'quarta', '(', '9/8', ')', 'passos', 'definir', 'agenda', 'comum', 'caminho', 'COP28', 'ano', 'Dubai', 'COP30', 'capital', 'paraense', '2025', ':', '“', 'Vamos', 'COP28', 'objetivo', 'dizer', 'mundo', 'rico', 'quiserem', 'preservar', 'efetivamente', 'existe', 'floresta', 'preciso', 'colocar', 'dinheiro', 'não', 'apenas', 'cuidar', 'copa', 'floresta', 'cuidar', 'povo', 'mora', 'lá', 'embaixo', 'quer', 'trabalhar', 'estudar', 'comer', 'passear', 'viver', 'decentemente', '.', 'cuidando', 'desse', 'povo', 'vamos', 'cuidar', 'floresta', '”', 'declarou', '.', 'acordo', 'Lula', 'países', 'vão', 'trabalhar', 'duas', 'frentes', ':', 'criar', 'mecanismo', 'remunere', 'forma', 'justa', 'equitativa', 'serviços', 'ambientais', 'florestas', 'tropicais', 'prestam', 'mundo', 'outra', 'objetivo', 'definir', 'conceito', 'internacional', 'sociobioeconomia', 'leve', 'certificação', 'produtos', 'oriundos', 'floresta', '.', 'ministra', 'Marina', 'Silva', 'afirmou', '“', 'Cúpula', 'fatos', 'importantes', 'deste', 'século', 'bacia', 'amazônica', 'altura', 'Brasil', 'países', 'OTCA', 'mundo', 'precisam', '.', 'declaração', 'chefes', 'Estado', 'declaração', 'sociedade', 'participação', '20', 'mil', 'pessoas', 'vão', 'guiar', 'políticas', 'futuro', 'Amazônia.', '”', 'Ainda', 'quarta-feira', '(', '10/8', ')', 'Lula', 'Marina', 'reuniões', 'bilaterais', 'autoridades', 'presentes', 'evento', 'presidente', 'República', 'Congo', 'Denis', 'Sassou', 'N', '’', 'guesso', 'presidente', 'República', 'Democrática', 'Congo', 'Félix', 'Tshisekedi', 'países', 'abrigam', 'grandes', 'extensões', 'floresta', 'África', 'além', 'presidente', 'COP28', 'Sultan', 'Ahmed', 'al-Jaber', '.', 'Clique', 'destaque', '“', 'Belém', '2023', '”', 'perfil', 'ver', 'cobertura', 'atividades', 'MMA', 'Diálogos', 'Amazônicos', 'Cúpula', 'Amazônia', '.', 'Acesse', 'mma.gov.br', 'ler', 'íntegra', 'declarações', 'ver', 'informações', 'evento', '.', ':', 'Ricardo', 'Stuckert/PR']",['positivo']
"['``', 'Não', 'pensar', 'qualquer', 'forma', 'crescimento', 'econômico', 'geração', 'riqueza', 'não', 'verde', 'sustentável', '.', 'rígidos', 'ponto', 'vista', 'ambiental', 'selecionar', 'lista', 'obras', 'infraestrutura', 'PAC', '.', 'criteriosos', 'análises', 'licenciamento', 'ambiental', '.', ""''"", '@', 'canalgov']",['positivo']
"['``', 'Brasil', 'poucos', 'países', 'mundo', 'pode', 'ter', 'aliança', 'estratégica', 'ministro', 'Fazenda', 'ministra', 'Meio', 'Ambiente', '.', 'prazer', 'honra', 'anunciar', 'Plano', 'Transição', 'Ecológica', ""''"", 'discursou', 'ministro', 'Fernando', 'Haddad', 'cerimônia', 'Novo', 'PAC', '.']",['positivo']
"['``', 'Poder', 'ver', 'desenvolvimento', 'sustentabilidade', 'dentro', 'lançamento', 'Novo', 'PAC', 'ganho', 'inimaginável', '.', ""''""]",['positivo']
"['dia', '4/9', 'municípios', 'Amazônia', 'Legal', 'podem', 'apresentar', 'proposta', 'mentoria', 'ordenamento', 'territorial', 'municipal', 'Projeto', 'Andus', '.', 'objetivo', 'promover', 'uso', 'ocupação', 'sustentáveis', 'resilientes', 'municípios', '.', 'Cinco', 'propostas', 'selecionadas', 'aprimoradas', 'apoio', 'especialistas', 'implementada', 'divulgada', 'fóruns', 'nacionais', 'internacionais', '.', 'priorizadas', 'propostas', 'lideradas', 'mulheres', 'prefeita', 'secretária', 'responsável', 'projeto', '.', 'Acesse', 'chamada', 'formulário', 'inscrição', 'link', 'stories', '.', 'dia', '22', 'agosto', '15h30', 'haverá', 'apresentação', 'virtual', 'sobre', 'processo', 'mentoria', 'formulário', 'inscrições', 'propostas', '.', 'evento', 'transmitido', 'canal', ""'"", '@', 'redus_brasil', ""'"", 'Youtube', '.', 'projeto', 'ANDUS', 'parceria', '@', 'ministeriocidades', 'MMA', '@', 'bmwk_bund', 'parte', 'Iniciativa', 'Internacional', 'Clima', '(', 'IKI', ')', '.', 'implementado', 'Deutsche', 'Gesellschaft', 'für', 'Internationale', 'Zusammenarbeit', '(', 'GIZ', ')', 'GmbH', 'contexto', 'Cooperação', 'Brasil-Alemanha', 'Desenvolvimento', 'Sustentável', '.']",['positivo']
"['ministra', 'Marina', 'Silva', 'secretária', 'Povos', 'Comunidades', 'Tradicionais', 'Desenvolvimento', 'Rural', 'Sustentável', 'MMA', 'Edel', 'Moraes', 'receberam', 'nesta', 'segunda-feira', '(', '14/8', ')', 'representantes', 'Movimento', 'Indígena', 'Bahia', '(', '@', 'MIBA', ')', 'audiência', 'Brasília', '.', 'Discutiram', 'representantes', 'pataxós', 'fortalecimento', 'turismo', 'região', 'Costa', 'Descobrimento', 'recebe', 'muitos', 'visitantes', 'carências', 'infraestrutura', 'proteção', 'Mata', 'Atlântica', 'extremo', 'sul', 'Bahia', '.', 'Veja', 'álbum', 'fotos', 'encontro', 'Flickr', 'MMA', '(', '@', 'mmeioambiente', ')', '.']",['positivo']
"['Representantes', 'governo', 'federal', '@', 'environmental_defense_fund', 'reuniram-se', 'nesta', 'segunda-feira', '(', '14/08', ')', 'Ministério', 'Meio', 'Ambiente', 'Mudança', 'Clima', '(', 'MMA', ')', 'Brasília', 'discutir', 'cooperação', 'monitoramento', 'gestão', 'qualidade', 'ar', 'Brasil', '.', 'acordo', 'fase', 'formalização', 'reuniões', 'nesta', 'semana', 'primeira', 'atividade', 'oficial', 'parceria', 'governo', 'fundo', '.', 'EDF', 'sede', 'EUA', 'apoia', 'iniciativas', 'relacionadas', 'controle', 'poluição', 'atmosférica', 'mitigação', 'mudanças', 'climáticas', 'diversas', 'regiões', 'planeta', '.', '“', 'agenda', 'importantes', 'diante', 'crises', 'ambientais', 'quais', 'passamos', '.', 'fortemente', 'ligada', 'qualidade', 'vida', 'pessoas', '”', 'afirmou', 'secretário', 'Nacional', 'Meio', 'Ambiente', 'Urbano', 'Qualidade', 'Ambiental', 'MMA', 'Adalberto', 'Maluf', 'abriu', 'reunião', '.', 'missão', 'agenda', 'Brasília', 'Paulo', 'dia', '18', '.', 'representantes', 'vão', 'conhecer', 'estações', 'monitoramento', 'estrutura', 'iniciativas', 'governos', 'estaduais', 'municipais', 'outras', 'instituições', 'monitoram', 'pesquisam', 'qualidade', 'ar', 'país', '.', 'intenção', 'realizar', 'diagnóstico', 'monitoramento', 'ar', 'país', 'vai', 'subsidiar', 'estratégia', 'nacional', 'ação', '.', 'Thaianne', 'Fábio', 'diretora', 'Qualidade', 'Ambiental', 'Cayssa', 'Marcondes', 'diretora', 'substituta', 'apresentaram', 'ações', 'MMA', 'realiza', 'Agenda', 'Nacional', 'Qualidade', 'Ar', 'destaque', 'Projeto', 'Rede', 'Nacional', 'Qualidade', 'Ar', '.', 'diretor', 'sênior', 'Política', 'Iniciativa', 'Mundial', 'Ar', 'Limpo', 'EDF', 'Sergio', 'Sanches', 'afirmou', 'controle', 'poluição', 'ar', 'medida', 'fundamental', 'mitigar', 'efeitos', 'mudança', 'clima', '.', 'disse', '``', 'esperançoso', 'bons', 'resultados', 'surgirão', 'dessa', 'parceria', 'governo', 'brasileiro', '.', ""''"", 'reunião', 'marcou', 'Dia', 'Mundial', 'Combate', 'Poluição', 'Dia', 'Nacional', 'Combate', 'Poluição', 'Industrial', 'celebrados', 'nesta', 'segunda', '.', 'poluição', 'ar', 'ambientes', 'externos', 'provoca', 'morte', '50', 'mil', 'pessoas', 'ano', 'Brasil', 'desafio', 'ambiental', 'saúde', 'pública', 'reconhecido', 'Organização', 'Mundial', 'Saúde', '(', 'OMS', ')', '.', 'informações', 'mma.gov.br', '.', 'Veja', 'álbum', 'fotos', 'Flickr', 'MMA', '(', 'link', 'destaques', ')', '.']",['positivo']
"['ministra', 'Marina', 'Silva', 'discursou', 'cerimônia', 'abertura', 'Marcha', 'Margaridas', 'nesta', 'terça-feira', '(', '15/8', ')', 'Brasília', '.', 'esperadas', '100', 'mil', 'mulheres', 'campo', 'floresta', 'águas', 'cidades', 'marcha', 'amanhã', '14/8', 'percorrerá', 'cidade', 'Esplanada', 'Ministérios', 'lema', '``', 'reconstrução', 'Brasil', 'bem', 'viver', '.', ""''""]",['positivo']
"['ministra', 'Marina', 'Silva', 'secretária', 'Mudança', 'Clima', 'Ana', 'Toni', 'receberam', 'nesta', 'terça-feira', '(', '15/8', ')', 'comitiva', 'parlamentares', 'EUA', 'liderada', 'deputada', 'Alexandria', 'Ocasio-Cortez', '.', 'Além', 'AOC', 'Nydia', 'Velázquez', 'Greg', 'Casar', 'Maxwell', 'Frost', 'participaram', 'encontro', 'discutiu', 'agendas', 'climáticas', 'comuns', 'apoio', 'EUA', 'Fundo', 'Amazônia', 'reformas', 'econômicas', 'promovidas', 'presidentes', 'Joe', 'Biden', 'Lula', 'foco', 'transformação', 'ecológica', 'economia', 'dois', 'países', '.', 'Brasil', 'anunciou', 'lançamento', 'Novo', 'PAC', 'conjunto', 'medidas', 'transição', 'ecológica', 'investimentos', 'energia', 'renovável', 'infraestrutura', 'verde', 'adaptação', 'mudança', 'clima', 'bioeconomia', '.']",['positivo']
"['MMA', 'recebeu', 'nesta', 'terça-feira', '(', '15/8', ')', 'representantes', '@', 'oceanabrasil', 'discutir', 'políticas', 'gestão', 'socioambiental', 'mar', 'zona', 'costeira', 'especial', 'poluição', 'plástico', 'pesca', 'predatória', '.', 'organização', 'apresentou', 'ministra', 'Marina', 'Silva', 'diretora', 'Oceano', 'Gestão', 'Costeira', 'Ana', 'Paula', 'Prates', 'PL', '2524/2022', '``', 'Estabelece', 'regras', 'relativas', 'economia', 'circular', 'plástico', ""''"", '.', 'PL', 'prevê', 'alternativas', 'uso', 'destes', 'materiais', 'controle', '.', 'surfista', '@', 'maya', 'comunicadora', 'socioambiental', '@', 'lailazaid', 'participaram', 'encontro', 'apoiadoras', 'campanha', 'oceanos', 'livres', 'plástico', 'outras', 'iniciativas', 'proteção', 'marinha', '.', 'encontro', 'discutidos', 'temas', 'gestão', 'pesqueira', 'zoneamento', 'ambiente', 'marinho', 'trabalho', 'catadores', 'materiais', 'recicláveis', '.', 'Veja', 'álbum', 'fotos', 'Flickr', 'MMA', '(', 'link', 'destaques', ')', '.']",['positivo']
"['margaridas', 'marcharam', 'Brasília', 'nesta', 'quarta-feira', '16/8', '.', 'Mulheres', 'campo', 'floresta', 'águas', 'cidades', 'percorreram', 'capital', 'Esplanada', 'Ministérios', 'lema', '``', 'reconstrução', 'Brasil', 'bem', 'viver', '.', ""''"", 'secretária', 'Povos', 'Comunidades', 'Tradicionais', 'Desenvolvimento', 'Rural', 'Sustentável', 'MMA', 'Edel', 'Moraes', 'recebeu', 'margaridas', 'bacia', 'Tapajós', 'Conselho', 'Nacional', 'Populações', 'Extrativistas', '-', 'CNS', 'acolher', 'demandas', 'comunidades', '.', 'fim', 'dia', 'abertura', 'oficial', 'mobilização', 'ministra', 'Marina', 'Silva', 'discursou', 'mulheres', 'reunidas', 'Parque', 'Cidade', '.', 'Marcha', 'Margaridas', 'ocorreu', 'quarta-feira', '16/8', 'recebidas', 'presidente', 'Lula', 'ministra', 'Marina', 'outros', 'representantes', 'governo', 'federal', 'Esplanada', 'Ministérios', '.', '14578910', 'Ascom/MMA', '3', '6', 'Luara', 'Baggi/', '2', 'Bruno', 'Peres/SG-PR']",['positivo']
"['Conselho', 'Nacional', 'Meio', 'Ambiente', '(', 'Conama', ')', 'aprovou', 'novo', 'regimento', 'interno', 'unanimidade', 'quarta-feira', '(', '16/8', ')', 'durante', 'reunião', 'sede', 'Ibama', 'Brasília', '.', 'documento', 'medida', 'importante', 'existência', 'segurança', 'jurídica', 'colegiado', 'desde', 'retomada', 'início', 'ano', 'disse', 'ministra', 'Marina', 'Silva', 'abertura', 'sessão', '.', '“', 'avanços', 'importantes', '.', 'primeiro', '1º', 'janeiro', 'presidente', 'Lula', 'restabeleceu', 'Conama', 'havia', 'sido', 'desmontado', '.', 'segundo', 'gente', 'fazendo', 'agora', 'medida', 'assegurar', 'funcionamento', 'conselho', 'segurança', 'jurídica', 'não', 'nenhum', 'questionamento', '”', 'discursou', '.', 'novo', 'texto', 'substitui', 'regimento', 'implementado', 'governo', 'anterior', 'reduzia', 'número', 'conselheiros', '96', '23', 'considerado', 'inconstitucional', 'Supremo', 'Tribunal', 'Federal', '(', 'STF', ')', 'dois', 'anos', '.', 'Criado', '1981', 'Conama', 'principal', 'órgão', 'consultivo', 'deliberativo', 'gestão', 'ambiental', 'resoluções', 'têm', 'poder', 'lei', '.', 'reunião', 'quarta-feira', '139ª', 'desde', 'colegiado', 'criado', '42', 'anos', 'apresentação', 'formal', 'novos', 'integrantes', '.', 'órgão', 'passa', 'ter', 'cinco', 'câmaras', 'técnicas', ':', 'Biodiversidade', 'Áreas', 'Protegidas', 'Florestas', 'Educação', 'Ambiental', 'Bem-Estar', 'Animal', ';', 'Controle', 'Ambiental', 'Gestão', 'Territorial', ';', 'Qualidade', 'Ambiental', ';', 'Justiça', 'Climática', ';', 'Câmara', 'Técnica', 'Assuntos', 'Jurídicos', '.', 'conselheiros', 'decidiram', 'ainda', 'recriação', 'Comissão', 'Permanente', 'Cadastro', 'Nacional', 'Entidades', 'Ambientalistas', '(', 'CNEA', ')', 'aprovaram', 'resolução', 'caracterização', 'tipos', 'vegetação', 'Mata', 'Atlântica', 'Goiás', 'último', 'estado', 'tomar', 'tal', 'iniciativa', '.', 'grupo', 'trabalho', 'Câmara', 'Técnica', 'Biodiversidade', 'revisará', 'medida', 'outras', 'unidades', 'federativas', '.', 'Veja', 'informações', 'mma.gov.br', '.', 'reunião', 'transmitida', 'vivo', 'disponível', 'canal', 'Youtube', 'MMA', '.', 'álbum', 'fotos', 'disponível', 'Flickr', 'MMA', '.']",['positivo']
"['atividades', 'Comissão', 'Tripartite', 'Nacional', '(', 'CTN', ')', 'retomadas', 'última', 'semana', 'Brasília', 'após', 'quatro', 'anos', 'interrupção', '.', 'Espaço', 'diálogo', 'municípios', 'estados', 'União', 'comissão', 'busca', 'fortalecer', 'gestão', 'ambiental', '.', 'ministra', 'Marina', 'Silva', 'ressaltou', 'importância', 'ação', 'conjunta', 'três', 'níveis', 'governo', 'preservar', 'meio', 'ambiente', 'combater', 'crise', 'climática', '.', '``', 'satisfação', 'retomar', 'comissão', '.', 'efetiva', 'ideia', 'gestão', 'compartilhada', 'signifique', 'usurpação', 'competências', 'entes', 'participantes', ""''"", 'discursou', 'ministra', 'abertura', 'evento', '.', 'construção', 'Pacto', 'Federativo', 'Desmatamento', 'Zero', 'Amazônia', 'gestão', 'resíduos', 'sólidos', 'erradicação', 'lixões', 'temas', 'encontro', 'assim', 'cooperação', 'Unidades', 'Conservação', 'educação', 'ambiental', '.', 'Arborização', 'espaços', 'urbanos', 'ICMS', 'Ecológico', 'outros', 'assuntos', 'sessão', 'presidida', 'secretário', 'executivo', 'MMA', 'João', 'Paulo', 'Capobianco', '.', 'Participaram', 'reunião', 'presidentes', 'Ibama', 'Rodrigo', 'Agostinho', 'ICMBio', 'Mauro', 'Pires', 'além', 'representantes', 'Associação', 'Nacional', 'Órgãos', 'Municipais', 'Meio', 'Ambiente', '(', 'Anamma', ')', 'Associação', 'Brasileira', 'Entidades', 'Estaduais', 'Meio', 'Ambiente', '(', 'Abema', ')', '.', 'CTN', 'criada', '2001', 'instrumento', 'articulação', 'descentralização', 'políticas', 'ambientais', '.', 'comissão', 'formada', 'representações', 'paritárias', 'entes', 'públicos', 'três', 'esferas', 'governo', '.', 'integrantes', 'federais', 'indicados', 'MMA', 'estaduais', 'Abema', 'municipais', 'Anamma', 'Fórum', 'Secretários', 'Meio', 'Ambiente', 'Capitais', 'Brasileiras', '(', 'CB27', ')', '.', 'reunião', 'ordinária', 'terça-feira', '22ª', 'história', 'comissão', '.', 'próxima', 'prevista', 'novembro', '.', 'informações', 'mma.gov.br', '.', 'Acesse', 'álbum', 'fotos', 'evento', 'Flickr', 'MMA', '(', 'link', 'destaques', ')', '.']",['negativo']
"['ministras', 'Povos', 'Indígenas', 'Meio', 'Ambiente', 'Mudança', 'Clima', 'Sonia', 'Guajajara', 'Marina', 'Silva', 'presidente', '@', 'funaioficial', 'Joenia', 'Wapichana', 'encontraram', 'manhã', 'desta', 'terça-feira', '(', '22/8', ')', 'discutir', 'ações', 'integradas', 'pastas', 'gestão', 'territorial', 'áreas', 'uso', 'tradicional', 'povos', 'indígenas', 'Unidades', 'Conservação', '.', 'objetivo', 'assegurar', 'direitos', 'povos', 'indígenas', 'contribuir', 'melhoria', 'políticas', 'manejo', 'florestal', 'sustentável', 'redução', 'conflitos', 'territoriais', '.', 'Participaram', 'encontro', 'diretor-geral', 'Serviço', 'Florestal', 'Brasileiro', 'Garo', 'Batmanian', 'presidente', '@', 'icmbio', 'Mauro', 'Pires', 'dentre', 'outros', 'representantes', 'pastas', '.']",['irrelevante']
"['jacutinga', 'juçara', 'ave', 'palmeira', 'Mata', 'Atlântica', '.', 'jacutinga', 'adora', 'comer', 'frutos', 'palmeira-juçara', 'sai', 'voando', 'leva', 'barriga', 'muitas', 'sementes', 'acaba', 'espalhando', 'aí', '.', 'palmeira', 'oferece', 'alimento', 'muitas', 'espécies', 'animais', 'espécie', 'essencial', 'fauna', 'Mata', 'Atlântica', '.', 'planta', 'tão', 'importante', 'ameaçada', 'extinção', 'devido', 'desmatamento', 'extração', 'ilegal', 'palmito', 'prática', 'mata', 'árvore', '.', 'dois', 'fatores', 'ameaçam', 'jacutingas', 'ficam', 'floresta', 'alimento', 'favorito', '.', 'campanha', 'Jacuçara', 'criada', 'divulgar', 'importância', 'dessas', 'duas', 'espécies', 'ameaçadas', 'extinção', '.', 'Veja', 'apoiar', 'duas', 'espécies', 'muitas', 'outras', ':', 'comprar', 'palmito', 'escolha', 'marcas', 'registradas', 'IBAMA', '(', 'informação', 'pode', 'conferida', 'tampa', ')', ';', 'Prefira', 'palmito', 'açaí', 'palmito', 'pupunha', 'nao', 'matam', 'arvores', 'extração', 'adquira', 'somente', 'palmito', 'juçara', 'certificado', ';', 'Compre', 'açaí', 'outros', 'produtos', 'base', 'frutos', 'palmeira', 'juçara', 'fonte', 'renda', 'sustentável', 'comunidades', 'antes', 'vendiam', 'palmito-juçara', 'ilegalmente', ';', 'campanha', '#', 'jacuçara', 'iniciativa', 'colaborativa', 'realizada', '@', 'icmbio.cemave', '@', 'icmbio', '@', 'parquedasaves', '@', 'savebrasil', '@', 'oamantiqueira', '@', 'jbrj.cncflora', '@', 'jardimbotanicorj', '@', 'centro_ecologico_', '@', 'mmeioambiente', '.', '#', 'jacuçara', '#', 'jacutinga', '#', 'juçara', '#', 'nossamataatlântica', '#', 'panavesdamataatlântica', '#', 'conservação', '#', 'conservaçãocomciência', '#', 'aves']",['negativo']
"['``', 'Ibama', 'não', 'dá', 'licenças', 'políticas', 'dá', 'licenças', 'técnicas', '.', 'Não', 'facilita', 'dificulta', '.', 'Alguém', 'vai', 'ficar', 'teimando', 'Anvisa', 'diz', 'remédio', 'tóxico', '?', 'Alguns', 'órgãos', 'dão', 'pareceres', 'técnicos', '.', 'governo', 'republicano', 'olhamos', 'ciência', 'dizendo', ""''"", 'afirmou', 'ministra', 'Marina', 'Silva', 'audiência', 'Comissão', 'Meio', 'Ambiente', '@', 'senadofederal', 'nesta', 'quarta-feira', '(', '23/8', ')', '.', ':', '@', 'tvsenado', ':', 'Daniel', 'Gomes']",['positivo']
"['RETOMADA', 'FUNDO', 'CLIMA', '|', 'governo', 'federal', 'relançou', 'Fundo', 'Clima', 'nesta', 'quinta-feira', '.', 'meta', 'pretende', 'captar', 'R', '$', '10', 'bilhões', 'projetos', 'estudos', 'financiamento', 'empreendimentos', 'pretendem', 'combater', 'mudanças', 'climáticas', '.', 'Hoje', 'retomado', 'Conselho', 'Gestor', 'Fundo', 'participação', 'presidente', 'exercício', 'ministro', '@', 'mdicoficial', '@', 'geraldoalckmin_', 'ministra', '@', 'mmeioambiente', '@', 'marinasilvaoficial', 'ministro', 'substituto', '@', 'min.fazenda', 'Dario', 'Carnevalli', 'Durigan', 'presidente', '@', 'bndesgovbr', 'Aloizio', 'Mercadante', '.']",['positivo']
"['Fundo', 'Nacional', 'sobre', 'Mudança', 'Clima', 'retomado', 'nesta', 'quinta-feira', '(', '24/8', ')', 'aporte', 'R', '$', '10', 'bilhões', 'financiar', 'projetos', 'ajudem', 'mitigação', 'adaptação', 'crise', 'climática', '.', 'valor', 'anunciado', 'Ministério', 'Meio', 'Ambiente', 'Mudança', 'Clima', '(', 'MMA', ')', 'Banco', 'Nacional', 'Desenvolvimento', 'Econômico', 'Social', '(', 'BNDES', ')', 'durante', 'reunião', 'Ibama', 'Brasília', '.']",['irrelevante']
"['ministra', 'Marina', 'Silva', 'equipe', 'MMA', 'encontraram', 'nesta', 'quinta-feira', '(', '24/8', ')', 'ministro', 'Educação', '(', '@', 'mineducacao', ')', 'Camilo', 'Santana', 'tratar', 'assuntos', 'comuns', 'pastas', '.', 'fortalecimento', 'educação', 'ambiental', 'escolas', 'preparação', 'crianças', 'jovens', 'desde', 'cedo', 'lidar', 'questões', 'sustentabilidade', 'compreender', 'urgência', 'crise', 'climática', '.', 'discutida', 'realização', 'Conferência', 'Infanto-Juvenil', 'Meio', 'Ambiente', 'VIII', 'Congresso', 'Internacional', 'Educação', 'Ambiental', 'Países', 'Comunidades', 'Língua', 'Portuguesa', 'Galícia', 'realizado', 'Brasil', '2025', 'fórum', 'preparatórios', 'mobilização', 'COP30', 'Belém/PA', '.']",['positivo']
"['Hoje', '@', 'marcelofreixo', 'presidente', '@', 'embraturbrasil', 'reuniu', '@', 'marinasilvaoficial', 'ministra', 'Meio', 'Ambiente', 'Mudança', 'Clima', '(', '@', 'mmeioambiente', ')', 'reforçar', 'parceria', 'Embratur', 'pasta', '.', 'encontro', 'excelente', 'conversamos', 'sobre', 'turismo', 'potencial', 'gerar', 'emprego', 'tempo', 'induz', 'sustentabilidade', '.', 'partir', 'agora', 'vamos', 'trabalhar', 'conjunto', 'promover', 'turismo', 'indústria', 'verde', 'século', 'XXI', '.', 'claro', 'aproveitamos', 'presentar', 'ministra', 'pin', 'Marca', 'Brasil', '!']",['positivo']
